Hora_UTC,Temperature,Humidity
165018,132.19623565673828,0.30040740966796875
165020,132.19623565673828,0.30040740966796875
165021,132.19623565673828,0.30040740966796875
165023,132.19623565673828,0.30040740966796875
165024,132.19623565673828,0.30040740966796875
165026,132.19623565673828,0.30040740966796875
165027,132.19623565673828,0.30040740966796875
165029,132.19623565673828,0.30040740966796875
165030,132.19623565673828,0.30040740966796875
165032,132.19623565673828,0.30040740966796875
165033,132.19623565673828,0.30040740966796875
165035,132.19623565673828,0.30040740966796875
165036,132.19623565673828,0.30040740966796875
165038,132.19623565673828,0.30040740966796875
165039,132.19623565673828,0.30040740966796875
165041,132.19623565673828,0.30040740966796875
165042,132.19623565673828,0.30040740966796875
165044,132.19623565673828,0.30040740966796875
165045,132.19623565673828,0.30040740966796875
165047,132.19623565673828,0.30040740966796875
165048,132.19623565673828,0.30040740966796875
165050,132.19623565673828,0.30040740966796875
165051,132.19623565673828,0.30040740966796875
165053,132.19623565673828,0.30040740966796875
165054,132.19623565673828,0.30040740966796875
165056,132.19623565673828,0.30040740966796875
165057,132.19623565673828,0.30040740966796875
165059,132.19623565673828,0.30040740966796875
165100,132.19623565673828,0.30040740966796875
165102,132.19623565673828,0.30040740966796875
165103,132.19623565673828,0.30040740966796875
165105,132.19623565673828,0.30040740966796875
165106,132.19623565673828,0.30040740966796875
165108,132.19623565673828,0.30040740966796875
165109,132.19623565673828,0.30040740966796875
165111,132.19623565673828,0.30040740966796875
165112,132.19623565673828,0.30040740966796875
165114,132.19623565673828,0.30040740966796875
165115,132.19623565673828,0.30040740966796875
165117,132.19623565673828,0.30040740966796875
165118,132.19623565673828,0.30040740966796875
165120,132.19623565673828,0.30040740966796875
165121,132.19623565673828,0.30040740966796875
165123,132.19623565673828,0.30040740966796875
165124,132.19623565673828,0.30040740966796875
165126,132.19623565673828,0.30040740966796875
165127,132.19623565673828,0.30040740966796875
165129,132.19623565673828,0.30040740966796875
165130,132.19623565673828,0.30040740966796875
165132,132.19623565673828,0.30040740966796875
165133,132.19623565673828,0.30040740966796875
165135,132.19623565673828,0.30040740966796875
165136,132.19623565673828,0.30040740966796875
165138,132.19623565673828,0.30040740966796875
165139,132.19623565673828,0.30040740966796875
165141,132.19623565673828,0.30040740966796875
165142,132.19623565673828,0.30040740966796875
165144,132.19623565673828,0.30040740966796875
165145,132.19623565673828,0.30040740966796875
165147,132.19623565673828,0.30040740966796875
165148,132.19623565673828,0.30040740966796875
165150,132.19623565673828,0.30040740966796875
165151,132.19623565673828,0.30040740966796875
165153,132.19623565673828,0.30040740966796875
165154,132.19623565673828,0.30040740966796875
165156,132.19623565673828,0.30040740966796875
165157,132.19623565673828,0.30040740966796875
165159,132.19623565673828,0.30040740966796875
165200,132.19623565673828,0.30040740966796875
165202,132.19623565673828,0.30040740966796875
165203,132.19623565673828,0.30040740966796875
165205,132.19623565673828,0.30040740966796875
165206,132.19623565673828,0.30040740966796875
165208,132.19623565673828,0.30040740966796875
165209,132.19623565673828,0.30040740966796875
165211,132.19623565673828,0.30040740966796875
165212,132.19623565673828,0.30040740966796875
165214,132.19623565673828,0.30040740966796875
165215,132.19623565673828,0.30040740966796875
165217,132.19623565673828,0.30040740966796875
165218,132.19623565673828,0.30040740966796875
165220,132.19623565673828,0.30040740966796875
165221,132.19623565673828,0.30040740966796875
165223,132.19623565673828,0.30040740966796875
165224,132.19623565673828,0.30040740966796875
165226,132.19623565673828,0.30040740966796875
165227,132.19623565673828,0.30040740966796875
165229,132.19623565673828,0.30040740966796875
165231,132.19623565673828,0.30040740966796875
165232,132.19623565673828,0.30040740966796875
165234,132.19623565673828,0.30040740966796875
165235,132.19623565673828,0.30040740966796875
165237,132.19623565673828,0.30040740966796875
165238,132.19623565673828,0.30040740966796875
165240,132.19623565673828,0.30040740966796875
165241,132.19623565673828,0.30040740966796875
165243,132.19623565673828,0.30040740966796875
165244,132.19623565673828,0.30040740966796875
165246,132.19623565673828,0.30040740966796875
165247,132.19623565673828,0.30040740966796875
165249,132.19623565673828,0.30040740966796875
165250,132.19623565673828,0.30040740966796875
165252,132.19623565673828,0.30040740966796875
165253,132.19623565673828,0.30040740966796875
165255,132.19623565673828,0.30040740966796875
165256,132.19623565673828,0.30040740966796875
165258,132.19623565673828,0.30040740966796875
165259,132.19623565673828,0.30040740966796875
165301,132.19623565673828,0.30040740966796875
165302,132.19623565673828,0.30040740966796875
165304,132.19623565673828,0.30040740966796875
165305,132.19623565673828,0.30040740966796875
165307,132.19623565673828,0.30040740966796875
165308,132.19623565673828,0.30040740966796875
165310,132.19623565673828,0.30040740966796875
165311,132.19623565673828,0.30040740966796875
165313,132.19623565673828,0.30040740966796875
165314,132.19623565673828,0.30040740966796875
165316,132.19623565673828,0.30040740966796875
165317,132.19623565673828,0.30040740966796875
165319,132.19623565673828,0.30040740966796875
165320,132.19623565673828,0.30040740966796875
165322,132.19623565673828,0.30040740966796875
165323,132.19623565673828,0.30040740966796875
165325,132.19623565673828,0.30040740966796875
165326,132.19623565673828,0.30040740966796875
165328,132.19623565673828,0.30040740966796875
165329,132.19623565673828,0.30040740966796875
165331,132.19623565673828,0.30040740966796875
165332,132.19623565673828,0.30040740966796875
165334,132.19623565673828,0.30040740966796875
165335,132.19623565673828,0.30040740966796875
165337,132.19623565673828,0.30040740966796875
165338,132.19623565673828,0.30040740966796875
165340,132.19623565673828,0.30040740966796875
165341,132.19623565673828,0.30040740966796875
165343,132.19623565673828,0.30040740966796875
165344,132.19623565673828,0.30040740966796875
165346,132.19623565673828,0.30040740966796875
165347,132.19623565673828,0.30040740966796875
165349,132.19623565673828,0.30040740966796875
165350,132.19623565673828,0.30040740966796875
165352,132.19623565673828,0.30040740966796875
165353,132.19623565673828,0.30040740966796875
165355,132.19623565673828,0.30040740966796875
165356,132.19623565673828,0.30040740966796875
165358,132.19623565673828,0.30040740966796875
165359,132.19623565673828,0.30040740966796875
165401,132.19623565673828,0.30040740966796875
165402,132.19623565673828,0.30040740966796875
165404,132.19623565673828,0.30040740966796875
165405,132.19623565673828,0.30040740966796875
165407,132.19623565673828,0.30040740966796875
165408,132.19623565673828,0.30040740966796875
165410,132.19623565673828,0.30040740966796875
165411,132.19623565673828,0.30040740966796875
165413,132.19623565673828,0.30040740966796875
165414,132.19623565673828,0.30040740966796875
165416,132.19623565673828,0.30040740966796875
165417,132.19623565673828,0.30040740966796875
165419,132.19623565673828,0.30040740966796875
165420,132.19623565673828,0.30040740966796875
165422,132.19623565673828,0.30040740966796875
165423,132.19623565673828,0.30040740966796875
165425,132.19623565673828,0.30040740966796875
165426,132.19623565673828,0.30040740966796875
165428,132.19623565673828,0.30040740966796875
165429,132.19623565673828,0.30040740966796875
165431,132.19623565673828,0.30040740966796875
165432,132.19623565673828,0.30040740966796875
165434,132.19623565673828,0.30040740966796875
165435,132.19623565673828,0.30040740966796875
165437,132.19623565673828,0.30040740966796875
165438,132.19623565673828,0.30040740966796875
165440,132.19623565673828,0.30040740966796875
165441,132.19623565673828,0.30040740966796875
165443,132.19623565673828,0.30040740966796875
165444,132.19623565673828,0.30040740966796875
165446,132.19623565673828,0.30040740966796875
165447,132.19623565673828,0.30040740966796875
165449,132.19623565673828,0.30040740966796875
165450,132.19623565673828,0.30040740966796875
165452,132.19623565673828,0.30040740966796875
165453,132.19623565673828,0.30040740966796875
165455,132.19623565673828,0.30040740966796875
165456,132.19623565673828,0.30040740966796875
165458,132.19623565673828,0.30040740966796875
165459,132.19623565673828,0.30040740966796875
165501,132.19623565673828,0.30040740966796875
165502,132.19623565673828,0.30040740966796875
165504,132.19623565673828,0.30040740966796875
165505,132.19623565673828,0.30040740966796875
165507,132.19623565673828,0.30040740966796875
165508,132.19623565673828,0.30040740966796875
165510,132.19623565673828,0.30040740966796875
165511,132.19623565673828,0.30040740966796875
165513,132.19623565673828,0.30040740966796875
165514,132.19623565673828,0.30040740966796875
165516,132.19623565673828,0.30040740966796875
165517,132.19623565673828,0.30040740966796875
165519,132.19623565673828,0.30040740966796875
165520,132.19623565673828,0.30040740966796875
165522,132.19623565673828,0.30040740966796875
165523,132.19623565673828,0.30040740966796875
165525,132.19623565673828,0.30040740966796875
165526,132.19623565673828,0.30040740966796875
165528,132.19623565673828,0.30040740966796875
165529,132.19623565673828,0.30040740966796875
165531,132.19623565673828,0.30040740966796875
165532,132.19623565673828,0.30040740966796875
165534,132.19623565673828,0.30040740966796875
165535,132.19623565673828,0.30040740966796875
165537,132.19623565673828,0.30040740966796875
165538,132.19623565673828,0.30040740966796875
165540,132.19623565673828,0.30040740966796875
165542,132.19623565673828,0.30040740966796875
165543,132.19623565673828,0.30040740966796875
165545,132.19623565673828,0.30040740966796875
165546,132.19623565673828,0.30040740966796875
165548,132.19623565673828,0.30040740966796875
165549,132.19623565673828,0.30040740966796875
165551,132.19623565673828,0.30040740966796875
165552,132.19623565673828,0.30040740966796875
165554,132.19623565673828,0.30040740966796875
165555,132.19623565673828,0.30040740966796875
165557,132.19623565673828,0.30040740966796875
165558,132.19623565673828,0.30040740966796875
165600,132.19623565673828,0.30040740966796875
165601,132.19623565673828,0.30040740966796875
165603,132.19623565673828,0.30040740966796875
165604,132.19623565673828,0.30040740966796875
165606,132.19623565673828,0.30040740966796875
165607,132.19623565673828,0.30040740966796875
165609,132.19623565673828,0.30040740966796875
165610,132.19623565673828,0.30040740966796875
165612,132.19623565673828,0.30040740966796875
165613,132.19623565673828,0.30040740966796875
165615,132.19623565673828,0.30040740966796875
165616,132.19623565673828,0.30040740966796875
165618,132.19623565673828,0.30040740966796875
165619,132.19623565673828,0.30040740966796875
165621,132.19623565673828,0.30040740966796875
165622,132.19623565673828,0.30040740966796875
165624,132.19623565673828,0.30040740966796875
165625,132.19623565673828,0.30040740966796875
165627,132.19623565673828,0.30040740966796875
165628,132.19623565673828,0.30040740966796875
165630,132.19623565673828,0.30040740966796875
165631,132.19623565673828,0.30040740966796875
165633,132.19623565673828,0.30040740966796875
165634,132.19623565673828,0.30040740966796875
165636,132.19623565673828,0.30040740966796875
165637,132.19623565673828,0.30040740966796875
165639,132.19623565673828,0.30040740966796875
165640,132.19623565673828,0.30040740966796875
165642,132.19623565673828,0.30040740966796875
165643,132.19623565673828,0.30040740966796875
165645,132.19623565673828,0.30040740966796875
165646,132.19623565673828,0.30040740966796875
165648,132.19623565673828,0.30040740966796875
165649,132.19623565673828,0.30040740966796875
165651,132.19623565673828,0.30040740966796875
165652,132.19623565673828,0.30040740966796875
165654,132.19623565673828,0.30040740966796875
165655,132.19623565673828,0.30040740966796875
165657,132.19623565673828,0.30040740966796875
165658,132.19623565673828,0.30040740966796875
165700,132.19623565673828,0.30040740966796875
165701,132.19623565673828,0.30040740966796875
165703,132.19623565673828,0.30040740966796875
165704,132.19623565673828,0.30040740966796875
165706,132.19623565673828,0.30040740966796875
165707,132.19623565673828,0.30040740966796875
165709,132.19623565673828,0.30040740966796875
165710,132.19623565673828,0.30040740966796875
165712,132.19623565673828,0.30040740966796875
165713,132.19623565673828,0.30040740966796875
165715,132.19623565673828,0.30040740966796875
165716,132.19623565673828,0.30040740966796875
165718,132.19623565673828,0.30040740966796875
165719,132.19623565673828,0.30040740966796875
165721,132.19623565673828,0.30040740966796875
165722,132.19623565673828,0.30040740966796875
165724,132.19623565673828,0.30040740966796875
165725,132.19623565673828,0.30040740966796875
165727,132.19623565673828,0.30040740966796875
165728,132.19623565673828,0.30040740966796875
165730,132.19623565673828,0.30040740966796875
165731,132.19623565673828,0.30040740966796875
165733,132.19623565673828,0.30040740966796875
165734,132.19623565673828,0.30040740966796875
165736,132.19623565673828,0.30040740966796875
165737,132.19623565673828,0.30040740966796875
165739,132.19623565673828,0.30040740966796875
165740,132.19623565673828,0.30040740966796875
165742,132.19623565673828,0.30040740966796875
165743,132.19623565673828,0.30040740966796875
165745,132.19623565673828,0.30040740966796875
165746,132.19623565673828,0.30040740966796875
165748,132.19623565673828,0.30040740966796875
165749,132.19623565673828,0.30040740966796875
165751,132.19623565673828,0.30040740966796875
165752,132.19623565673828,0.30040740966796875
165754,132.19623565673828,0.30040740966796875
165755,132.19623565673828,0.30040740966796875
165757,132.19623565673828,0.30040740966796875
165758,132.19623565673828,0.30040740966796875
165800,132.19623565673828,0.30040740966796875
165801,132.19623565673828,0.30040740966796875
165803,132.19623565673828,0.30040740966796875
165804,132.19623565673828,0.30040740966796875
165806,132.19623565673828,0.30040740966796875
165807,132.19623565673828,0.30040740966796875
165809,132.19623565673828,0.30040740966796875
165810,132.19623565673828,0.30040740966796875
165812,132.19623565673828,0.30040740966796875
165813,132.19623565673828,0.30040740966796875
165815,132.19623565673828,0.30040740966796875
165816,132.19623565673828,0.30040740966796875
165818,132.19623565673828,0.30040740966796875
165819,132.19623565673828,0.30040740966796875
165821,132.19623565673828,0.30040740966796875
165822,132.19623565673828,0.30040740966796875
165824,132.19623565673828,0.30040740966796875
165825,132.19623565673828,0.30040740966796875
165827,132.19623565673828,0.30040740966796875
165828,132.19623565673828,0.30040740966796875
165830,132.19623565673828,0.30040740966796875
165831,132.19623565673828,0.30040740966796875
165833,132.19623565673828,0.30040740966796875
165834,132.19623565673828,0.30040740966796875
165836,132.19623565673828,0.30040740966796875
165837,132.19623565673828,0.30040740966796875
165839,132.19623565673828,0.30040740966796875
165840,132.19623565673828,0.30040740966796875
165842,132.19623565673828,0.30040740966796875
165843,132.19623565673828,0.30040740966796875
165845,132.19623565673828,0.30040740966796875
165846,132.19623565673828,0.30040740966796875
165848,132.19623565673828,0.30040740966796875
165849,132.19623565673828,0.30040740966796875
165851,132.19623565673828,0.30040740966796875
165852,132.19623565673828,0.30040740966796875
165854,132.19623565673828,0.30040740966796875
