Hora_UTC,Temperature,Humidity
211558,133.6956024169922,99.68605041503906
211559,133.6956024169922,99.68605041503906
211601,133.6956024169922,99.68605041503906
211602,133.6956024169922,99.68605041503906
211604,133.6956024169922,99.68605041503906
211605,133.6956024169922,99.68605041503906
211607,133.6956024169922,99.68605041503906
211608,133.6956024169922,99.68605041503906
211610,133.6956024169922,99.68605041503906
211611,133.6956024169922,99.68605041503906
211613,133.6956024169922,99.68605041503906
211614,133.6956024169922,99.68605041503906
211616,133.6956024169922,99.68605041503906
211617,133.6956024169922,99.68605041503906
211619,133.6956024169922,99.68605041503906
211620,133.6956024169922,99.68605041503906
211622,133.6956024169922,99.68605041503906
211623,133.6956024169922,99.68605041503906
211625,133.6956024169922,99.68605041503906
211626,133.6956024169922,99.68605041503906
211628,133.6956024169922,99.68605041503906
211629,133.6956024169922,99.68605041503906
211631,133.6956024169922,99.68605041503906
211632,133.6956024169922,99.68605041503906
211634,133.6956024169922,99.68605041503906
211635,133.6956024169922,99.68605041503906
211637,133.6956024169922,99.68605041503906
211638,133.6956024169922,99.68605041503906
211640,133.6956024169922,99.68605041503906
211641,133.6956024169922,99.68605041503906
211643,133.6956024169922,99.68605041503906
211644,133.6956024169922,99.68605041503906
211646,133.6956024169922,99.68605041503906
211647,133.6956024169922,99.68605041503906
211649,133.6956024169922,99.68605041503906
211650,133.6956024169922,99.68605041503906
211652,133.6956024169922,99.68605041503906
211653,133.6956024169922,99.68605041503906
211655,133.6956024169922,99.68605041503906
211656,133.6956024169922,99.68605041503906
211658,133.6956024169922,99.68605041503906
211659,133.6956024169922,99.68605041503906
211701,133.6956024169922,99.68605041503906
211702,133.6956024169922,99.68605041503906
211704,133.6956024169922,99.68605041503906
211705,133.6956024169922,99.68605041503906
211707,133.6956024169922,99.68605041503906
211708,133.6956024169922,99.68605041503906
211710,133.6956024169922,99.68605041503906
211711,133.6956024169922,99.68605041503906
211713,133.6956024169922,99.68605041503906
211714,133.6956024169922,99.68605041503906
211716,133.6956024169922,99.68605041503906
